"DATE","total_revenue","impressions_Facebook","impressions_TV","clicks_Search","spend_Facebook","spend_TV","spend_Search"
2018-11-30,48465.3345416661,48230060.1847678,1519251.89202227,349048.386946792,145652.245247723,30340.9466312124,94776.6307691772
2018-12-01,86920.7557152483,43794777.3186566,1874586.04723908,346071.188335107,130816.884532211,37176.8673294978,89123.9281455953
2018-12-02,81981.7121567846,59101266.2003573,2612644.07985349,491613.639439783,176535.927697254,53050.2656289303,131221.217610824
2018-12-03,206355.118032191,78393425.4478783,2572785.45369976,647884.106591387,235071.982987436,50846.9065415599,167832.990539489
2018-12-04,101572.799884236,75564172.2531547,2680755.33337919,794914.949082638,226316.049521217,53114.4454714296,215162.463779227
2018-12-05,125073.004874652,64295870.2671628,2603866.71027188,697774.916355385,192346.049324633,51854.3340610946,182562.222752442
2018-12-06,78679.2002136902,62696880.0259493,2942251.19988414,604952.916158388,188156.183385349,58340.8823595792,161240.126466643
2018-12-07,116304.125288731,66379653.7872142,2617141.82767715,546961.456878606,200489.670777205,52724.7686650345,145252.035729061
2018-12-08,97262.3754937797,98377048.1906583,3685196.55146532,921209.643494838,295689.828556744,73085.8755537209,233926.711532787
2018-12-09,25741.8726269145,37070283.3616955,1392342.86728699,404246.652947722,111570.973818307,27840.8181853138,104949.62530843
2018-12-10,88767.8374116652,76444859.5553202,2207886.57880661,639116.094988748,229584.104807648,44507.3706921715,159047.192034327
2018-12-11,115339.044889127,63882910.238068,2275338.33284898,495602.985813901,191088.96548972,44904.9235936794,128114.143811978
2018-12-12,137230.530120312,75949673.1507873,2957093.41239778,680933.453595106,228234.582350535,59562.5020350128,177581.281949539
2018-12-13,78589.9945107519,74673016.6179533,2920232.5385685,682676.922875604,223905.793678491,59335.8208387348,185182.810828053
2018-12-14,52314.4827117916,61172413.278539,2102524.76486291,694717.261561306,183767.673832872,42279.1813543941,170913.428524895
2018-12-15,198095.853169301,73871532.9156745,2974718.45240288,750271.654499023,223035.972385909,59639.2407062686,200488.085330661
2018-12-16,222283.275762159,80146975.0499724,2539828.47376887,670219.235693362,240572.036086347,51236.6651774765,164942.995537678
2018-12-17,162569.328224962,74194874.8736872,2892096.6980499,697937.415036029,221489.620192948,58043.9760114118,183917.712985812
2018-12-18,81116.452776925,56577059.1771113,2397085.5064493,555084.409084748,170297.602832733,48223.0171121355,154743.59471222
2018-12-19,105870.913397788,60303087.0443064,1841001.79126628,555542.625602796,181253.352984452,36396.0754885333,144520.255724997
2018-12-20,57394.5095370177,73044409.0728404,3045556.08480728,557215.666710391,218279.979681875,60612.4404826363,145748.557576675
2018-12-21,75929.6838943232,53733203.6270207,1949563.10730868,412354.647020905,161022.333710232,39271.3367237078,101331.834874529
2018-12-22,48530.7483942795,52067967.3722067,1696795.46366295,400470.461370019,156479.577220588,34293.765831481,101359.836178896
2018-12-23,46833.8253319529,24779711.1310284,824574.652713226,208156.77331439,74119.5879127214,16623.24612706,53070.8605225555
2018-12-24,152430.677247237,80515884.1736583,2609706.96994189,902073.138981793,240897.530610018,52568.5177010686,213156.38306587
2018-12-25,51511.1708120637,12143030.7669238,448371.909187402,91089.8259052912,36448.8752170432,8964.42821625776,24380.3421131157
2018-12-26,115335.818733957,51764964.3476945,1578397.95412597,382106.28403826,155029.532972446,31690.0692207182,100062.065343971
2018-12-27,34449.928198746,47650381.1598972,1988972.93179905,428116.830662372,143257.296025904,39752.31094691,107906.371917555
2018-12-28,149327.317103396,112995974.676895,4041354.95907946,776466.641684109,339457.740885109,80850.057021858,202856.268543462
2018-12-29,223791.969431159,95040985.170826,3517212.83507967,733258.516383068,284841.186968137,71234.8082872258,185644.37738466
2018-12-30,156171.350990778,80343640.1169038,2528946.64030724,611909.433379077,240854.74111139,50818.8461886892,173364.113332795
2018-12-31,143334.108311094,56577355.7196862,2572385.85597361,559642.147568347,169112.261276301,51976.9045193285,154542.973815325
