country,turnover,customer_type,country_code,granted_discounts,sales_channel,date
United States,2663.12,Returning,US,0,Stores,2024-05-23
United States,7530.48,New,US,0,Ecom,2024-05-24
United States,10476.88,New,US,0,Stores,2024-05-24
United States,9998.14,Returning,US,0,Ecom,2024-05-24
United States,2654.93,Returning,US,0,Stores,2024-05-24
United States,7809.61,New,US,0,Ecom,2024-05-25
United States,8663.57,New,US,0,Stores,2024-05-25
United States,10711.15,Returning,US,0,Ecom,2024-05-25
United States,1634.83,Returning,US,0,Stores,2024-05-25
United States,8800.99,New,US,0,Ecom,2024-05-26
United States,3985.76,New,US,0,Stores,2024-05-26
United States,10246.77,Returning,US,0,Ecom,2024-05-26
United States,4567.43,Returning,US,0,Stores,2024-05-26
United States,6781.75,New,US,0,Ecom,2024-05-27
United States,15398.87,New,US,0,Stores,2024-05-27
United States,6800.81,Returning,US,0,Ecom,2024-05-27
United States,57.96,Returning,US,0,Stores,2024-05-27
United States,8166.86,New,US,0,Ecom,2024-05-28
United States,11822.33,New,US,0,Stores,2024-05-28
United States,2843.53,Returning,US,0,Ecom,2024-05-28
United States,6604.59,Returning,US,0,Stores,2024-05-28
United States,10333.65,New,US,0,Ecom,2024-05-29
United States,15747.28,New,US,0,Stores,2024-05-29
United States,6826.35,Returning,US,0,Ecom,2024-05-29
United States,2702.65,Returning,US,0,Stores,2024-05-29
United States,3206.24,New,US,0,Ecom,2024-05-30
United States,14286.38,New,US,0,Stores,2024-05-30
United States,8404.69,Returning,US,0,Ecom,2024-05-30
United States,2066.0,Returning,US,0,Stores,2024-05-30
United States,6117.33,New,US,0,Ecom,2024-05-31
United States,17407.63,New,US,0,Stores,2024-05-31
United States,3645.79,Returning,US,0,Ecom,2024-05-31
United States,3836.36,Returning,US,0,Stores,2024-05-31
United States,8327.03,New,US,0,Ecom,2024-06-01
United States,10607.13,New,US,0,Stores,2024-06-01
United States,12203.32,Returning,US,0,Ecom,2024-06-01
United States,643.49,Returning,US,0,Stores,2024-06-01
United States,1949.63,New,US,0,Ecom,2024-06-02
United States,22041.04,New,US,0,Stores,2024-06-02
United States,7043.22,Returning,US,0,Ecom,2024-06-02
United States,381.82,Returning,US,0,Stores,2024-06-02
United States,17786.27,New,US,0,Ecom,2024-06-03
United States,3614.95,New,US,0,Stores,2024-06-03
United States,6706.34,Returning,US,0,Ecom,2024-06-03
United States,4505.91,Returning,US,0,Stores,2024-06-03
United States,5885.79,New,US,0,Ecom,2024-06-04
United States,7799.72,New,US,0,Stores,2024-06-04
United States,13222.41,Returning,US,0,Ecom,2024-06-04
United States,5415.84,Returning,US,0,Stores,2024-06-04
United States,14010.93,New,US,0,Ecom,2024-06-05
United States,11714.27,New,US,0,Stores,2024-06-05
United States,1223.82,Returning,US,0,Ecom,2024-06-05
United States,1601.47,Returning,US,0,Stores,2024-06-05
United States,10318.99,New,US,0,Ecom,2024-06-06
United States,6137.71,New,US,0,Stores,2024-06-06
United States,5605.56,Returning,US,0,Ecom,2024-06-06
United States,12309.96,Returning,US,0,Stores,2024-06-06
United States,5643.2,New,US,0,Ecom,2024-06-07
United States,5539.89,New,US,0,Stores,2024-06-07
United States,10808.85,Returning,US,0,Ecom,2024-06-07
United States,6994.92,Returning,US,0,Stores,2024-06-07
United States,12628.85,New,US,0,Ecom,2024-06-08
United States,4074.36,New,US,0,Stores,2024-06-08
United States,16695.25,Returning,US,0,Ecom,2024-06-08
United States,515.95,Returning,US,0,Stores,2024-06-08
United States,12618.41,New,US,0,Ecom,2024-06-09
United States,1825.47,New,US,0,Stores,2024-06-09
United States,13602.4,Returning,US,0,Ecom,2024-06-09
United States,3616.1,Returning,US,0,Stores,2024-06-09
United States,10294.89,New,US,0,Ecom,2024-06-10
United States,8789.79,New,US,0,Stores,2024-06-10
United States,12710.65,Returning,US,0,Ecom,2024-06-10
United States,2714.51,Returning,US,0,Stores,2024-06-10
United States,10272.72,New,US,0,Ecom,2024-06-11
United States,4962.35,New,US,0,Stores,2024-06-11
United States,9503.41,Returning,US,0,Ecom,2024-06-11
United States,1139.66,Returning,US,0,Stores,2024-06-11
United States,12028.19,New,US,0,Ecom,2024-06-12
United States,2963.93,New,US,0,Stores,2024-06-12
United States,8614.27,Returning,US,0,Ecom,2024-06-12
United States,3514.47,Returning,US,0,Stores,2024-06-12
United States,11932.63,New,US,0,Ecom,2024-06-13
United States,7343.74,New,US,0,Stores,2024-06-13
United States,4625.42,Returning,US,0,Ecom,2024-06-13
United States,5720.77,Returning,US,0,Stores,2024-06-13
United States,27098.38,New,US,0,Ecom,2024-06-14
United States,1131.79,New,US,0,Stores,2024-06-14
United States,2740.5,Returning,US,0,Ecom,2024-06-14
United States,422.29,Returning,US,0,Stores,2024-06-14
United States,19858.22,New,US,0,Ecom,2024-06-15
United States,7828.34,New,US,0,Stores,2024-06-15
United States,3267.17,Returning,US,0,Ecom,2024-06-15
United States,2999.01,Returning,US,0,Stores,2024-06-15
United States,7629.08,New,US,0,Ecom,2024-06-16
United States,5586.82,New,US,0,Stores,2024-06-16
United States,5159.91,Returning,US,0,Ecom,2024-06-16
United States,10123.58,Returning,US,0,Stores,2024-06-16
United States,13201.99,New,US,0,Ecom,2024-06-17
United States,3274.53,New,US,0,Stores,2024-06-17
United States,11109.33,Returning,US,0,Ecom,2024-06-17
United States,3766.02,Returning,US,0,Stores,2024-06-17
United States,7685.67,New,US,0,Ecom,2024-06-18
United States,13914.65,New,US,0,Stores,2024-06-18
United States,6381.17,Returning,US,0,Ecom,2024-06-18
United States,3642.06,Returning,US,0,Stores,2024-06-18
United States,15381.52,New,US,0,Ecom,2024-06-19
United States,9805.14,New,US,0,Stores,2024-06-19
United States,4911.74,Returning,US,0,Ecom,2024-06-19
United States,584.13,Returning,US,0,Stores,2024-06-19
United States,3883.23,New,US,0,Ecom,2024-06-20
United States,12032.38,New,US,0,Stores,2024-06-20
United States,7959.61,Returning,US,0,Ecom,2024-06-20
United States,7670.86,Returning,US,0,Stores,2024-06-20
United States,12419.01,New,US,0,Ecom,2024-06-21
United States,2034.76,New,US,0,Stores,2024-06-21
United States,13300.42,Returning,US,0,Ecom,2024-06-21
United States,3766.01,Returning,US,0,Stores,2024-06-21
United States,14084.92,New,US,0,Ecom,2024-06-22
United States,1427.32,New,US,0,Stores,2024-06-22
United States,16169.54,Returning,US,0,Ecom,2024-06-22
United States,1901.18,Returning,US,0,Stores,2024-06-22
United States,20071.73,New,US,0,Ecom,2024-06-23
United States,723.51,New,US,0,Stores,2024-06-23
United States,5986.71,Returning,US,0,Ecom,2024-06-23
United States,2950.13,Returning,US,0,Stores,2024-06-23
United States,14408.72,New,US,0,Ecom,2024-06-24
United States,6423.48,New,US,0,Stores,2024-06-24
United States,12361.3,Returning,US,0,Ecom,2024-06-24
United States,395.01,Returning,US,0,Stores,2024-06-24
United States,11159.44,New,US,0,Ecom,2024-06-25
United States,2744.88,New,US,0,Stores,2024-06-25
United States,16366.85,Returning,US,0,Ecom,2024-06-25
United States,2973.79,Returning,US,0,Stores,2024-06-25
United States,12662.88,New,US,0,Ecom,2024-06-26
United States,6948.68,New,US,0,Stores,2024-06-26
United States,10582.9,Returning,US,0,Ecom,2024-06-26
United States,3267.39,Returning,US,0,Stores,2024-06-26
United States,17777.52,New,US,0,Ecom,2024-06-27
United States,1026.18,New,US,0,Stores,2024-06-27
United States,3585.07,Returning,US,0,Ecom,2024-06-27
United States,8726.58,Returning,US,0,Stores,2024-06-27
United States,14087.36,New,US,0,Ecom,2024-06-28
United States,6869.03,New,US,0,Stores,2024-06-28
United States,328.64,Returning,US,0,Ecom,2024-06-28
United States,9113.95,Returning,US,0,Stores,2024-06-28
United States,5330.82,New,US,0,Ecom,2024-06-29
United States,9988.71,New,US,0,Stores,2024-06-29
United States,6598.7,Returning,US,0,Ecom,2024-06-29
United States,8166.07,Returning,US,0,Stores,2024-06-29
United States,1044.5,New,US,0,Ecom,2024-06-30
United States,8963.67,New,US,0,Stores,2024-06-30
United States,13579.03,Returning,US,0,Ecom,2024-06-30
United States,3898.33,Returning,US,0,Stores,2024-06-30
United States,9356.78,New,US,0,Ecom,2024-07-01
United States,11784.99,New,US,0,Stores,2024-07-01
United States,7300.21,Returning,US,0,Ecom,2024-07-01
United States,1987.71,Returning,US,0,Stores,2024-07-01
United States,2901.25,New,US,0,Ecom,2024-07-02
United States,7852.3,New,US,0,Stores,2024-07-02
United States,5659.25,Returning,US,0,Ecom,2024-07-02
United States,17554.98,Returning,US,0,Stores,2024-07-02
United States,15396.45,New,US,0,Ecom,2024-07-03
United States,11141.95,New,US,0,Stores,2024-07-03
United States,2340.37,Returning,US,0,Ecom,2024-07-03
United States,2278.62,Returning,US,0,Stores,2024-07-03
United States,16195.62,New,US,0,Ecom,2024-07-04
United States,9909.0,New,US,0,Stores,2024-07-04
United States,2535.43,Returning,US,0,Ecom,2024-07-04
United States,4147.14,Returning,US,0,Stores,2024-07-04
United States,20375.75,New,US,0,Ecom,2024-07-05
United States,5645.44,New,US,0,Stores,2024-07-05
United States,5277.89,Returning,US,0,Ecom,2024-07-05
United States,3541.87,Returning,US,0,Stores,2024-07-05
United States,19549.08,New,US,0,Ecom,2024-07-06
United States,767.06,New,US,0,Stores,2024-07-06
United States,7801.45,Returning,US,0,Ecom,2024-07-06
United States,1348.73,Returning,US,0,Stores,2024-07-06
United States,8323.61,New,US,0,Ecom,2024-07-07
United States,4905.37,New,US,0,Stores,2024-07-07
United States,7189.34,Returning,US,0,Ecom,2024-07-07
United States,10915.06,Returning,US,0,Stores,2024-07-07
United States,16926.83,New,US,0,Ecom,2024-07-08
United States,3187.4,New,US,0,Stores,2024-07-08
United States,6694.93,Returning,US,0,Ecom,2024-07-08
United States,553.65,Returning,US,0,Stores,2024-07-08
United States,15574.26,New,US,0,Ecom,2024-07-09
United States,7408.03,New,US,0,Stores,2024-07-09
United States,4515.92,Returning,US,0,Ecom,2024-07-09
United States,1809.9,Returning,US,0,Stores,2024-07-09
United States,13646.06,New,US,0,Ecom,2024-07-10
United States,3174.89,New,US,0,Stores,2024-07-10
United States,5881.13,Returning,US,0,Ecom,2024-07-10
United States,5056.32,Returning,US,0,Stores,2024-07-10
United States,13689.92,New,US,0,Ecom,2024-07-11
United States,3203.4,New,US,0,Stores,2024-07-11
United States,4884.6,Returning,US,0,Ecom,2024-07-11
United States,2720.61,Returning,US,0,Stores,2024-07-11
United States,7796.78,New,US,0,Ecom,2024-07-12
United States,1145.39,New,US,0,Stores,2024-07-12
United States,13896.14,Returning,US,0,Ecom,2024-07-12
United States,3354.58,Returning,US,0,Stores,2024-07-12
United States,5905.27,New,US,0,Ecom,2024-07-13
United States,5412.48,New,US,0,Stores,2024-07-13
United States,14992.38,Returning,US,0,Ecom,2024-07-13
United States,3133.63,Returning,US,0,Stores,2024-07-13
United States,12814.48,New,US,0,Ecom,2024-07-14
United States,3973.23,New,US,0,Stores,2024-07-14
United States,6319.85,Returning,US,0,Ecom,2024-07-14
United States,4641.21,Returning,US,0,Stores,2024-07-14
United States,5374.46,New,US,0,Ecom,2024-07-15
United States,26469.73,New,US,0,Stores,2024-07-15
United States,1677.87,Returning,US,0,Ecom,2024-07-15
United States,631.59,Returning,US,0,Stores,2024-07-15
United States,11650.31,New,US,0,Ecom,2024-07-16
United States,11692.67,New,US,0,Stores,2024-07-16
United States,3246.45,Returning,US,0,Ecom,2024-07-16
United States,2923.07,Returning,US,0,Stores,2024-07-16
United States,11417.06,New,US,0,Ecom,2024-07-17
United States,8891.07,New,US,0,Stores,2024-07-17
United States,6170.94,Returning,US,0,Ecom,2024-07-17
United States,4264.61,Returning,US,0,Stores,2024-07-17
United States,6347.37,New,US,0,Ecom,2024-07-18
United States,5464.08,New,US,0,Stores,2024-07-18
United States,18760.57,Returning,US,0,Ecom,2024-07-18
United States,5589.78,Returning,US,0,Stores,2024-07-18
United States,5273.26,New,US,0,Ecom,2024-07-19
United States,14878.85,New,US,0,Stores,2024-07-19
United States,7170.34,Returning,US,0,Ecom,2024-07-19
United States,2670.31,Returning,US,0,Stores,2024-07-19
United States,4357.29,New,US,0,Ecom,2024-07-20
United States,1347.84,New,US,0,Stores,2024-07-20
United States,15507.41,Returning,US,0,Ecom,2024-07-20
United States,8130.39,Returning,US,0,Stores,2024-07-20
United States,20589.09,New,US,0,Ecom,2024-07-21
United States,8185.2,New,US,0,Stores,2024-07-21
United States,6588.73,Returning,US,0,Ecom,2024-07-21
United States,2883.2,Returning,US,0,Stores,2024-07-21
United States,10522.49,New,US,0,Ecom,2024-07-22
United States,7377.49,New,US,0,Stores,2024-07-22
United States,7744.96,Returning,US,0,Ecom,2024-07-22
United States,7581.73,Returning,US,0,Stores,2024-07-22
United States,4848.88,New,US,0,Ecom,2024-07-23
United States,12112.25,New,US,0,Stores,2024-07-23
United States,10825.36,Returning,US,0,Ecom,2024-07-23
United States,1879.91,Returning,US,0,Stores,2024-07-23
United States,6889.81,New,US,0,Ecom,2024-07-24
United States,8841.7,New,US,0,Stores,2024-07-24
United States,11896.13,Returning,US,0,Ecom,2024-07-24
United States,1298.32,Returning,US,0,Stores,2024-07-24
United States,6700.57,New,US,0,Ecom,2024-07-25
United States,14810.14,New,US,0,Stores,2024-07-25
United States,8122.04,Returning,US,0,Ecom,2024-07-25
United States,4541.22,Returning,US,0,Stores,2024-07-25
United States,8541.09,New,US,0,Ecom,2024-07-26
United States,17400.99,New,US,0,Stores,2024-07-26
United States,1075.04,Returning,US,0,Ecom,2024-07-26
United States,1988.37,Returning,US,0,Stores,2024-07-26
United States,12606.28,New,US,0,Ecom,2024-07-27
United States,5431.64,New,US,0,Stores,2024-07-27
United States,9329.35,Returning,US,0,Ecom,2024-07-27
United States,2124.61,Returning,US,0,Stores,2024-07-27
United States,7188.25,New,US,0,Ecom,2024-07-28
United States,9072.21,New,US,0,Stores,2024-07-28
United States,3690.2,Returning,US,0,Ecom,2024-07-28
United States,10124.45,Returning,US,0,Stores,2024-07-28
United States,10501.68,New,US,0,Ecom,2024-07-29
United States,12483.73,New,US,0,Stores,2024-07-29
United States,3191.23,Returning,US,0,Ecom,2024-07-29
United States,4262.4,Returning,US,0,Stores,2024-07-29
United States,10582.27,New,US,0,Ecom,2024-07-30
United States,9894.19,New,US,0,Stores,2024-07-30
United States,6995.28,Returning,US,0,Ecom,2024-07-30
United States,2490.74,Returning,US,0,Stores,2024-07-30
United States,21212.21,New,US,0,Ecom,2024-07-31
United States,5401.62,New,US,0,Stores,2024-07-31
United States,1790.07,Returning,US,0,Ecom,2024-07-31
United States,1215.6,Returning,US,0,Stores,2024-07-31
United States,17565.52,New,US,0,Ecom,2024-08-01
United States,7924.06,New,US,0,Stores,2024-08-01
United States,8131.71,Returning,US,0,Ecom,2024-08-01
United States,1410.13,Returning,US,0,Stores,2024-08-01
United States,15885.68,New,US,0,Ecom,2024-08-02
United States,257.54,New,US,0,Stores,2024-08-02
United States,8679.05,Returning,US,0,Ecom,2024-08-02
United States,5979.55,Returning,US,0,Stores,2024-08-02
United States,5026.87,New,US,0,Ecom,2024-08-03
United States,17329.15,New,US,0,Stores,2024-08-03
United States,8963.43,Returning,US,0,Ecom,2024-08-03
United States,1186.42,Returning,US,0,Stores,2024-08-03
United States,5403.94,New,US,0,Ecom,2024-08-04
United States,1435.54,New,US,0,Stores,2024-08-04
United States,8632.21,Returning,US,0,Ecom,2024-08-04
United States,17960.81,Returning,US,0,Stores,2024-08-04
United States,4464.47,New,US,0,Ecom,2024-08-05
United States,6093.28,New,US,0,Stores,2024-08-05
United States,9734.51,Returning,US,0,Ecom,2024-08-05
United States,10863.26,Returning,US,0,Stores,2024-08-05
United States,15875.07,New,US,0,Ecom,2024-08-06
United States,6520.38,New,US,0,Stores,2024-08-06
United States,9741.32,Returning,US,0,Ecom,2024-08-06
United States,5194.95,Returning,US,0,Stores,2024-08-06
United States,14125.97,New,US,0,Ecom,2024-08-07
United States,12020.17,New,US,0,Stores,2024-08-07
United States,5865.03,Returning,US,0,Ecom,2024-08-07
United States,5176.68,Returning,US,0,Stores,2024-08-07
United States,16055.91,New,US,0,Ecom,2024-08-08
United States,7231.65,New,US,0,Stores,2024-08-08
United States,3157.7,Returning,US,0,Ecom,2024-08-08
United States,4287.95,Returning,US,0,Stores,2024-08-08
United States,9823.3,New,US,0,Ecom,2024-08-09
United States,8988.02,New,US,0,Stores,2024-08-09
United States,4904.26,Returning,US,0,Ecom,2024-08-09
United States,4815.8,Returning,US,0,Stores,2024-08-09
United States,9269.07,New,US,0,Ecom,2024-08-10
United States,12672.38,New,US,0,Stores,2024-08-10
United States,8661.42,Returning,US,0,Ecom,2024-08-10
United States,1181.08,Returning,US,0,Stores,2024-08-10
United States,5017.78,New,US,0,Ecom,2024-08-11
United States,3794.63,New,US,0,Stores,2024-08-11
United States,10236.9,Returning,US,0,Ecom,2024-08-11
United States,9102.14,Returning,US,0,Stores,2024-08-11
United States,7393.77,New,US,0,Ecom,2024-08-12
United States,8612.86,New,US,0,Stores,2024-08-12
United States,9290.05,Returning,US,0,Ecom,2024-08-12
United States,5622.13,Returning,US,0,Stores,2024-08-12
United States,7838.67,New,US,0,Ecom,2024-08-13
United States,7076.3,New,US,0,Stores,2024-08-13
United States,17109.34,Returning,US,0,Ecom,2024-08-13
United States,2922.76,Returning,US,0,Stores,2024-08-13
United States,19228.26,New,US,0,Ecom,2024-08-14
United States,3317.97,New,US,0,Stores,2024-08-14
United States,11414.86,Returning,US,0,Ecom,2024-08-14
United States,408.77,Returning,US,0,Stores,2024-08-14
United States,17884.89,New,US,0,Ecom,2024-08-15
United States,5568.33,New,US,0,Stores,2024-08-15
United States,9353.25,Returning,US,0,Ecom,2024-08-15
United States,600.63,Returning,US,0,Stores,2024-08-15
United States,8204.1,New,US,0,Ecom,2024-08-16
United States,9342.92,New,US,0,Stores,2024-08-16
United States,4639.69,Returning,US,0,Ecom,2024-08-16
United States,8769.88,Returning,US,0,Stores,2024-08-16
United States,6216.76,New,US,0,Ecom,2024-08-17
United States,6272.79,New,US,0,Stores,2024-08-17
United States,11011.57,Returning,US,0,Ecom,2024-08-17
United States,6359.86,Returning,US,0,Stores,2024-08-17
United States,13427.2,New,US,0,Ecom,2024-08-18
United States,8916.84,New,US,0,Stores,2024-08-18
United States,7686.46,Returning,US,0,Ecom,2024-08-18
United States,535.55,Returning,US,0,Stores,2024-08-18
United States,12551.85,New,US,0,Ecom,2024-08-19
United States,3441.41,New,US,0,Stores,2024-08-19
United States,12587.26,Returning,US,0,Ecom,2024-08-19
United States,3889.1,Returning,US,0,Stores,2024-08-19
United States,8436.27,New,US,0,Ecom,2024-08-20
United States,4577.39,New,US,0,Stores,2024-08-20
United States,10808.8,Returning,US,0,Ecom,2024-08-20
United States,5034.13,Returning,US,0,Stores,2024-08-20
United States,10346.24,New,US,0,Ecom,2024-08-21
United States,12529.67,New,US,0,Stores,2024-08-21
United States,1484.81,Returning,US,0,Ecom,2024-08-21
United States,5677.97,Returning,US,0,Stores,2024-08-21
United States,12244.25,New,US,0,Ecom,2024-08-22
United States,4703.28,New,US,0,Stores,2024-08-22
United States,8143.91,Returning,US,0,Ecom,2024-08-22
United States,2316.56,Returning,US,0,Stores,2024-08-22
United States,15378.17,New,US,0,Ecom,2024-08-23
United States,6361.58,New,US,0,Stores,2024-08-23
United States,6997.78,Returning,US,0,Ecom,2024-08-23
United States,1710.08,Returning,US,0,Stores,2024-08-23
United States,14498.47,New,US,0,Ecom,2024-08-24
United States,2466.48,New,US,0,Stores,2024-08-24
United States,11187.18,Returning,US,0,Ecom,2024-08-24
United States,2494.2,Returning,US,0,Stores,2024-08-24
United States,8775.28,New,US,0,Ecom,2024-08-25
United States,9757.09,New,US,0,Stores,2024-08-25
United States,9766.87,Returning,US,0,Ecom,2024-08-25
United States,2993.83,Returning,US,0,Stores,2024-08-25
United States,6983.19,New,US,0,Ecom,2024-08-26
United States,13286.32,New,US,0,Stores,2024-08-26
United States,2875.82,Returning,US,0,Ecom,2024-08-26
United States,7209.72,Returning,US,0,Stores,2024-08-26
United States,20811.85,New,US,0,Ecom,2024-08-27
United States,3757.67,New,US,0,Stores,2024-08-27
United States,5107.59,Returning,US,0,Ecom,2024-08-27
United States,4234.76,Returning,US,0,Stores,2024-08-27
United States,7729.29,New,US,0,Ecom,2024-08-28
United States,10637.12,New,US,0,Stores,2024-08-28
United States,7675.13,Returning,US,0,Ecom,2024-08-28
United States,5461.34,Returning,US,0,Stores,2024-08-28
United States,17455.28,New,US,0,Ecom,2024-08-29
United States,6665.77,New,US,0,Stores,2024-08-29
United States,9460.6,Returning,US,0,Ecom,2024-08-29
United States,1506.31,Returning,US,0,Stores,2024-08-29
United States,13087.53,New,US,0,Ecom,2024-08-30
United States,9211.04,New,US,0,Stores,2024-08-30
United States,8741.33,Returning,US,0,Ecom,2024-08-30
United States,2749.97,Returning,US,0,Stores,2024-08-30
United States,9404.76,New,US,0,Ecom,2024-08-31
United States,6085.96,New,US,0,Stores,2024-08-31
United States,16267.69,Returning,US,0,Ecom,2024-08-31
United States,1401.09,Returning,US,0,Stores,2024-08-31
United States,7662.17,New,US,0,Ecom,2024-09-01
United States,1903.37,New,US,0,Stores,2024-09-01
United States,16735.6,Returning,US,0,Ecom,2024-09-01
United States,1367.67,Returning,US,0,Stores,2024-09-01
United States,13420.87,New,US,0,Ecom,2024-09-02
United States,10739.09,New,US,0,Stores,2024-09-02
United States,6604.86,Returning,US,0,Ecom,2024-09-02
United States,677.15,Returning,US,0,Stores,2024-09-02
United States,3459.93,New,US,0,Ecom,2024-09-03
United States,22418.84,New,US,0,Stores,2024-09-03
United States,1015.54,Returning,US,0,Ecom,2024-09-03
United States,3066.77,Returning,US,0,Stores,2024-09-03
United States,12926.84,New,US,0,Ecom,2024-09-04
United States,12702.28,New,US,0,Stores,2024-09-04
United States,4368.26,Returning,US,0,Ecom,2024-09-04
United States,542.04,Returning,US,0,Stores,2024-09-04
United States,4322.01,New,US,0,Ecom,2024-09-05
United States,8409.05,New,US,0,Stores,2024-09-05
United States,11076.56,Returning,US,0,Ecom,2024-09-05
United States,2922.45,Returning,US,0,Stores,2024-09-05
United States,18121.77,New,US,0,Ecom,2024-09-06
United States,8253.87,New,US,0,Stores,2024-09-06
United States,6212.95,Returning,US,0,Ecom,2024-09-06
United States,496.11,Returning,US,0,Stores,2024-09-06
United States,8525.89,New,US,0,Ecom,2024-09-07
United States,1634.85,New,US,0,Stores,2024-09-07
United States,6292.98,Returning,US,0,Ecom,2024-09-07
United States,17428.86,Returning,US,0,Stores,2024-09-07
United States,18704.18,New,US,0,Ecom,2024-09-08
United States,1961.91,New,US,0,Stores,2024-09-08
United States,12257.81,Returning,US,0,Ecom,2024-09-08
United States,754.53,Returning,US,0,Stores,2024-09-08
United States,18903.82,New,US,0,Ecom,2024-09-09
United States,4385.78,New,US,0,Stores,2024-09-09
United States,1734.12,Returning,US,0,Ecom,2024-09-09
United States,5825.06,Returning,US,0,Stores,2024-09-09
United States,6833.55,New,US,0,Ecom,2024-09-10
United States,18347.98,New,US,0,Stores,2024-09-10
United States,7448.03,Returning,US,0,Ecom,2024-09-10
United States,3564.76,Returning,US,0,Stores,2024-09-10
United States,16890.71,New,US,0,Ecom,2024-09-11
United States,5073.94,New,US,0,Stores,2024-09-11
United States,10325.19,Returning,US,0,Ecom,2024-09-11
United States,991.77,Returning,US,0,Stores,2024-09-11
United States,6931.85,New,US,0,Ecom,2024-09-12
United States,4958.29,New,US,0,Stores,2024-09-12
United States,20387.65,Returning,US,0,Ecom,2024-09-12
United States,4178.11,Returning,US,0,Stores,2024-09-12
United States,11485.78,New,US,0,Ecom,2024-09-13
United States,5210.49,New,US,0,Stores,2024-09-13
United States,4837.17,Returning,US,0,Ecom,2024-09-13
United States,13512.43,Returning,US,0,Stores,2024-09-13
United States,18231.9,New,US,0,Ecom,2024-09-14
United States,2400.02,New,US,0,Stores,2024-09-14
United States,12407.74,Returning,US,0,Ecom,2024-09-14
United States,97.28,Returning,US,0,Stores,2024-09-14
United States,18130.92,New,US,0,Ecom,2024-09-15
United States,3588.42,New,US,0,Stores,2024-09-15
United States,13448.84,Returning,US,0,Ecom,2024-09-15
United States,331.62,Returning,US,0,Stores,2024-09-15
United States,10391.74,New,US,0,Ecom,2024-09-16
United States,9497.69,New,US,0,Stores,2024-09-16
United States,13230.27,Returning,US,0,Ecom,2024-09-16
United States,361.85,Returning,US,0,Stores,2024-09-16
United States,7117.53,New,US,0,Ecom,2024-09-17
United States,9162.15,New,US,0,Stores,2024-09-17
United States,10077.89,Returning,US,0,Ecom,2024-09-17
United States,4055.84,Returning,US,0,Stores,2024-09-17
United States,18779.88,New,US,0,Ecom,2024-09-18
United States,2116.58,New,US,0,Stores,2024-09-18
United States,5440.85,Returning,US,0,Ecom,2024-09-18
United States,3314.33,Returning,US,0,Stores,2024-09-18
United States,14756.63,New,US,0,Ecom,2024-09-19
United States,3902.37,New,US,0,Stores,2024-09-19
United States,5232.07,Returning,US,0,Ecom,2024-09-19
United States,6025.5,Returning,US,0,Stores,2024-09-19
United States,19390.44,New,US,0,Ecom,2024-09-20
United States,1601.19,New,US,0,Stores,2024-09-20
United States,1777.98,Returning,US,0,Ecom,2024-09-20
United States,7876.48,Returning,US,0,Stores,2024-09-20
United States,13760.1,New,US,0,Ecom,2024-09-21
United States,4177.76,New,US,0,Stores,2024-09-21
United States,15460.26,Returning,US,0,Ecom,2024-09-21
United States,1389.17,Returning,US,0,Stores,2024-09-21
United States,16311.56,New,US,0,Ecom,2024-09-22
United States,44.95,New,US,0,Stores,2024-09-22
United States,5761.65,Returning,US,0,Ecom,2024-09-22
United States,10755.06,Returning,US,0,Stores,2024-09-22
United States,6304.25,New,US,0,Ecom,2024-09-23
United States,13084.36,New,US,0,Stores,2024-09-23
United States,9118.07,Returning,US,0,Ecom,2024-09-23
United States,2283.6,Returning,US,0,Stores,2024-09-23
United States,17846.13,New,US,0,Ecom,2024-09-24
United States,7574.1,New,US,0,Stores,2024-09-24
United States,3774.73,Returning,US,0,Ecom,2024-09-24
United States,2656.71,Returning,US,0,Stores,2024-09-24
United States,10621.76,New,US,0,Ecom,2024-09-25
United States,12006.31,New,US,0,Stores,2024-09-25
United States,1784.17,Returning,US,0,Ecom,2024-09-25
United States,5675.89,Returning,US,0,Stores,2024-09-25
United States,14400.9,New,US,0,Ecom,2024-09-26
United States,4712.74,New,US,0,Stores,2024-09-26
United States,12468.84,Returning,US,0,Ecom,2024-09-26
United States,2891.12,Returning,US,0,Stores,2024-09-26
United States,2145.35,New,US,0,Ecom,2024-09-27
United States,15409.14,New,US,0,Stores,2024-09-27
United States,12064.29,Returning,US,0,Ecom,2024-09-27
United States,4551.45,Returning,US,0,Stores,2024-09-27
United States,6887.61,New,US,0,Ecom,2024-09-28
United States,21181.56,New,US,0,Stores,2024-09-28
United States,1537.77,Returning,US,0,Ecom,2024-09-28
United States,2109.42,Returning,US,0,Stores,2024-09-28
United States,2878.54,New,US,0,Ecom,2024-09-29
United States,4774.0,New,US,0,Stores,2024-09-29
United States,19558.18,Returning,US,0,Ecom,2024-09-29
United States,4645.97,Returning,US,0,Stores,2024-09-29
United States,28451.13,New,US,0,Ecom,2024-09-30
United States,563.02,New,US,0,Stores,2024-09-30
United States,1224.23,Returning,US,0,Ecom,2024-09-30
United States,110.58,Returning,US,0,Stores,2024-09-30
United States,1424.97,New,US,0,Ecom,2024-10-01
United States,16693.21,New,US,0,Stores,2024-10-01
United States,17799.1,Returning,US,0,Ecom,2024-10-01
United States,572.37,Returning,US,0,Stores,2024-10-01
United States,13739.94,New,US,0,Ecom,2024-10-02
United States,3681.34,New,US,0,Stores,2024-10-02
United States,15036.53,Returning,US,0,Ecom,2024-10-02
